date,price
18/09/2018,2035
19/09/2018,2026
20/09/2018,2043
21/09/2018,2091
24/09/2018,2060
25/09/2018,2071
26/09/2018,2065
27/09/2018,2030
28/09/2018,2062
01/10/2018,2084
02/10/2018,2118
03/10/2018,2206
04/10/2018,2169.5
05/10/2018,2130
08/10/2018,2067
09/10/2018,2056
10/10/2018,2047
11/10/2018,2020
12/10/2018,2041
15/10/2018,2027
16/10/2018,2034
17/10/2018,2022
18/10/2018,2013
19/10/2018,2003
22/10/2018,2007
23/10/2018,2001
24/10/2018,1997
25/10/2018,1994
26/10/2018,1998
29/10/2018,1984
30/10/2018,1967
31/10/2018,1953.5
01/11/2018,1966
02/11/2018,1973
05/11/2018,1975
06/11/2018,1950.5
07/11/2018,1985
08/11/2018,1990
09/11/2018,1954
12/11/2018,1942
13/11/2018,1935.5
14/11/2018,1943
15/11/2018,1929
16/11/2018,1940
19/11/2018,1934
20/11/2018,1940
21/11/2018,1953.5
22/11/2018,1946.5
23/11/2018,1949
26/11/2018,1951.5
27/11/2018,1930.5
28/11/2018,1932
29/11/2018,1940
30/11/2018,1958
03/12/2018,1974
04/12/2018,1974
05/12/2018,1969
06/12/2018,1936
07/12/2018,1955
10/12/2018,1938
11/12/2018,1939
12/12/2018,1939
13/12/2018,1932
14/12/2018,1926
17/12/2018,1942
18/12/2018,1925
19/12/2018,1927
20/12/2018,1912
21/12/2018,1909
24/12/2018,1893
27/12/2018,1851.5
28/12/2018,1845
31/12/2018,1846
02/01/2019,1797
03/01/2019,1835
04/01/2019,1865
07/01/2019,1878.5
08/01/2019,1864.5
09/01/2019,1852.5
10/01/2019,1861
11/01/2019,1836
14/01/2019,1828
15/01/2019,1845
16/01/2019,1859
17/01/2019,1858
18/01/2019,1870
21/01/2019,1852
22/01/2019,1883
23/01/2019,1909
24/01/2019,1890.5
25/01/2019,1920
28/01/2019,1867
29/01/2019,1892
30/01/2019,1909.5
31/01/2019,1910
01/02/2019,1883
04/02/2019,1919
05/02/2019,1922
06/02/2019,1907
07/02/2019,1894
08/02/2019,1881
11/02/2019,1880
12/02/2019,1861
13/02/2019,1860
14/02/2019,1850
15/02/2019,1859
18/02/2019,1856
19/02/2019,1856
20/02/2019,1868
21/02/2019,1905
22/02/2019,1913
25/02/2019,1906
26/02/2019,1911
27/02/2019,1922
28/02/2019,1911
01/03/2019,1918
04/03/2019,1875
05/03/2019,1874
06/03/2019,1866
07/03/2019,1864
08/03/2019,1872
11/03/2019,1847
12/03/2019,1873
13/03/2019,1905
14/03/2019,1903
15/03/2019,1897
18/03/2019,1920.5
19/03/2019,1946
20/03/2019,1937
21/03/2019,1899.5
22/03/2019,1903
25/03/2019,1883
26/03/2019,1888
27/03/2019,1911
28/03/2019,1903
29/03/2019,1912
01/04/2019,1899
02/04/2019,1889
03/04/2019,1896
04/04/2019,1895
05/04/2019,1890
08/04/2019,1871
09/04/2019,1878
10/04/2019,1864
11/04/2019,1860
12/04/2019,1863
15/04/2019,1865
16/04/2019,1855.5
17/04/2019,1850
18/04/2019,1867
23/04/2019,1866
24/04/2019,1872
25/04/2019,1857
26/04/2019,1837
29/04/2019,1828
30/04/2019,1797
01/05/2019,1815
02/05/2019,1816
03/05/2019,1799
07/05/2019,1816
08/05/2019,1797
09/05/2019,1799
10/05/2019,1808
13/05/2019,1809
14/05/2019,1844.5
15/05/2019,1855
16/05/2019,1860
17/05/2019,1837
